id,flag,gdr_cd,age,mrg_situ_cd,acdm_deg_cd,job_year,ic_ind,fr_or_sh_ind,dnl_mbl_bnk_ind,dnl_bind_cmb_lif_ind,hav_car_grp_ind,hav_hou_grp_ind,l6mon_agn_ind,frs_agn_dt_cnt,vld_rsk_ases_ind,fin_rsk_ases_grd_cd,confirm_rsk_ases_lvl_typ_cd,cust_inv_rsk_endu_lvl_cd,l6mon_daim_aum_cd,tot_ast_lvl_cd,pot_ast_lvl_cd,bk1_cur_year_mon_avg_agn_amt_cd,l12mon_buy_fin_mng_whl_tms,l12_mon_fnd_buy_whl_tms,l12_mon_insu_buy_whl_tms,l12_mon_gld_buy_whl_tms,loan_act_ind,pl_crd_lmt_cd,ovd_30d_loan_tot_cnt,his_lng_ovd_day,hld_crd_card_grd_cd,crd_card_act_ind,l1y_crd_card_csm_amt_dlm_cd,perm_crd_lmt_cd,cur_debit_cnt,cur_credit_cnt,cur_debit_min_opn_dt_cnt,cur_credit_min_opn_dt_cnt,cur_debit_crd_lvl
U767782,0,F,30,A,G,2,0,0,0,1,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1291,-1,10
UBDD8F9,0,M,35,A,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,2,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,2,0,1433,-1,10
U75D565,0,M,28,O,Z,0,0,0,1,1,1,0,0,1041,1,2,-1,1,1,-1,3,0,0,0,0,0,0,0,0,0,-1,0,0,6,1,0,2062,-1,20
U3501B8,1,M,30,A,31,1,0,0,1,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,2107,-1,10
U495EE2,0,F,32,B,G,0,0,1,1,1,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,1120,-1,10
UDD347C,0,M,43,B,G,3,0,1,1,1,0,0,0,-1,0,-1,-1,1,0,1,6,0,0,0,0,0,0,0,0,0,-1,0,0,7,1,0,2075,-1,10
U7E834E,0,F,33,A,G,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,2195,-1,10
U15F5AA,0,M,33,A,31,0,0,0,1,1,1,0,0,-1,1,5,5,1,1,4,4,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1981,-1,10
UF7290D,0,F,45,B,30,13,0,1,1,0,0,0,0,-1,0,-1,-1,1,2,-1,4,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,1415,-1,10
UD795CE,0,F,20,A,G,0,0,0,1,1,1,0,0,-1,1,1,1,1,1,-1,4,0,0,1,0,0,0,0,0,0,-1,0,0,1,1,0,236,-1,10
UD75090,0,F,37,B,G,3,0,0,1,0,0,0,0,-1,1,2,2,2,4,-1,3,0,0,0,1,0,0,0,0,0,-1,0,0,1,1,0,1930,-1,20
U3E752E,0,M,33,B,C,1,0,0,1,1,0,0,0,-1,0,-1,3,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,708,-1,10
UDEDCF2,0,F,30,A,30,3,0,0,1,0,0,0,1,39,1,2,2,1,1,-1,5,5,0,2,0,0,0,0,0,0,-1,0,0,3,1,0,52,-1,10
U3D598C,0,M,29,A,31,0,0,0,1,0,1,0,0,382,1,2,2,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,383,-1,10
UBC7DD4,0,F,22,A,31,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,421,-1,10
U659516,0,F,46,B,31,20,0,0,1,0,0,0,0,-1,1,2,2,1,0,-1,-1,0,0,0,0,0,1,5,0,0,-1,0,0,3,1,0,434,-1,10
U1F77B3,0,F,27,B,30,0,0,0,1,1,1,0,0,-1,1,2,2,1,0,-1,6,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,526,-1,10
U8A745E,0,F,31,B,31,1,0,0,1,1,0,0,0,700,0,-1,1,1,0,-1,6,0,0,0,0,0,0,0,0,0,-1,0,0,5,1,0,729,-1,10
UD3A845,0,F,34,B,31,3,1,1,1,0,1,0,0,1158,0,-1,1,1,1,3,2,0,0,0,0,0,1,0,0,0,-1,0,0,7,2,0,1259,-1,10
U4C1BEE,0,M,29,A,31,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1339,-1,10
UC32597,1,F,23,A,G,0,0,0,1,1,0,0,0,524,0,-1,2,1,1,2,5,0,0,0,0,0,0,0,0,0,-1,0,0,6,1,0,1468,-1,10
U4325C8,0,F,34,A,30,5,0,1,1,0,0,0,1,1218,0,-1,-1,1,1,-1,3,5,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,1701,-1,10
U3F9031,0,F,33,B,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1795,-1,10
U6DFFAB,0,F,29,A,31,0,0,0,1,1,0,0,0,-1,1,2,2,1,5,-1,3,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,1872,-1,10
UE12C27,0,F,39,B,31,4,0,0,1,0,0,0,0,914,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,2,0,1969,-1,10
U97318C,0,M,31,A,31,13,0,0,1,0,1,0,0,-1,1,3,3,1,2,-1,4,0,0,0,0,0,1,3,0,0,-1,0,0,1,2,0,2162,-1,20
UE02721,0,F,43,B,31,0,0,0,1,1,0,0,0,726,0,-1,1,1,2,2,4,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,764,-1,10
UD7D4BE,1,F,49,B,31,9,0,0,1,1,1,0,1,1207,1,2,-1,1,2,2,4,3,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,1260,-1,10
U5618A9,0,F,35,B,31,4,0,0,1,0,0,0,0,-1,1,4,4,2,5,-1,3,0,7,0,0,0,0,0,0,0,-1,0,0,4,1,0,1370,-1,20
U7FA5F5,0,F,28,A,31,1,0,0,1,1,0,0,0,812,0,-1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,851,-1,10
U0B166A,0,F,50,B,G,11,0,1,1,1,0,0,0,-1,1,2,2,1,6,-1,6,0,1,0,0,0,0,0,0,0,-1,0,0,1,1,0,19,-1,20
UA22977,0,F,41,B,G,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,298,-1,10
UDB2018,0,M,29,A,G,1,0,0,0,0,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,2149,-1,10
UEE6AFA,0,F,40,B,G,1,0,0,1,1,0,0,0,-1,1,2,2,1,4,-1,3,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,402,-1,20
U48764B,0,M,34,A,30,0,0,0,1,0,1,0,1,1278,1,2,2,1,1,6,5,5,0,1,0,0,0,0,0,0,-1,0,0,2,1,0,2174,-1,20
U3CFBA1,0,F,32,A,30,0,0,0,1,1,0,0,0,-1,1,1,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,28,-1,10
UEA2EBC,0,F,31,A,31,0,0,0,1,0,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,103,-1,10
U1ACDD7,0,M,22,A,G,0,0,0,1,1,0,0,0,-1,1,1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,2,2,0,120,-1,10
U3BA53E,0,M,30,B,30,1,0,0,1,0,0,0,0,-1,1,1,1,1,2,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,90,-1,10
UBEC10B,0,M,30,A,G,8,0,0,1,1,0,0,0,-1,1,2,2,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,160,-1,10
UD55227,0,M,21,A,F,2,0,0,1,1,1,0,1,164,0,-1,-1,1,1,-1,6,2,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,167,-1,10
U351C8D,0,F,40,B,30,4,0,0,1,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,167,-1,10
UEAA9CF,0,M,35,A,30,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,190,-1,10
U844277,0,M,29,A,31,3,0,1,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,7,1,0,193,-1,10
UC251F4,0,M,35,A,31,3,0,0,1,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,199,-1,10
U774EB8,0,M,38,A,30,0,0,0,1,0,0,0,1,171,1,1,1,1,2,-1,4,5,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,228,-1,20
UF626C0,0,M,40,B,31,2,0,1,0,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,268,-1,10
U4E0824,0,M,34,B,31,7,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,275,-1,10
U693408,0,F,48,A,31,0,0,0,1,1,0,0,0,-1,0,-1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,969,-1,10
UB1E413,0,F,51,B,G,15,0,0,1,0,0,0,0,-1,0,-1,3,1,0,-1,6,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,1308,-1,10
UE2416B,0,F,25,B,G,0,0,0,1,1,0,0,0,-1,1,1,1,1,2,4,4,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,335,-1,10
U672F4F,0,M,35,A,31,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,388,-1,10
UF32A47,1,M,33,A,31,0,0,0,1,1,0,0,1,412,1,4,4,1,2,-1,3,5,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,419,-1,20
U3D66A6,0,M,24,A,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,426,-1,10
UF2EED9,0,M,31,A,G,1,0,0,1,1,1,0,1,420,1,1,1,1,1,-1,5,4,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,449,-1,10
U583928,0,M,27,A,Z,0,0,0,1,1,0,0,0,473,1,3,3,1,1,-1,4,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,479,-1,10
UFBE9FA,0,M,37,B,30,5,0,0,1,1,0,0,0,-1,1,1,1,1,2,-1,4,0,0,0,0,0,1,5,0,0,-1,0,0,3,2,0,486,-1,10
U286FAC,0,M,22,A,Z,0,0,0,1,1,0,0,1,479,1,3,3,1,1,8,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,493,-1,10
UA9B31F,0,M,22,A,Z,0,0,0,1,1,0,0,0,-1,1,1,1,1,1,-1,4,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,519,-1,10
U1253B6,0,F,43,B,G,9,0,0,1,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,526,-1,10
UEBFC5C,0,M,26,A,G,1,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,548,-1,10
U9214DD,0,M,21,A,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,-1,0,0,1,2,0,572,-1,10
UF1BCE9,0,M,28,A,G,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,572,-1,10
U58C86E,0,M,32,B,G,16,0,0,1,0,0,0,1,199,1,1,1,1,1,-1,5,2,0,0,0,0,0,0,0,0,-1,0,0,2,2,0,574,-1,10
UC92CD1,0,M,22,A,G,1,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,593,-1,10
U8B9C5A,0,F,33,B,30,5,0,0,1,0,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,594,-1,10
UE3AB76,0,F,36,A,30,3,0,0,1,0,0,0,0,-1,1,3,3,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,615,-1,20
UCA16DD,0,M,44,A,31,0,0,0,1,1,0,0,0,-1,1,2,2,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,2,0,661,-1,10
U253B63,0,M,33,B,G,9,0,0,1,1,0,0,0,-1,1,3,-1,1,1,-1,4,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,598,-1,10
U88A96A,0,M,33,B,31,3,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,5,1,0,687,-1,10
U788032,0,F,22,A,31,0,0,0,1,1,0,0,0,685,0,-1,1,1,1,-1,6,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,705,-1,20
UEC64AD,0,F,25,A,30,0,0,0,1,1,0,0,0,-1,1,2,1,1,4,-1,3,0,7,7,0,0,0,0,0,0,-1,0,0,3,1,0,745,-1,10
UB04D12,0,F,30,A,31,0,0,0,1,1,0,0,0,777,0,-1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,823,-1,10
UDD7B66,0,F,27,A,30,0,0,1,1,1,0,0,0,843,0,-1,1,1,2,-1,4,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,853,-1,10
UD860B3,0,F,27,A,Z,0,0,0,1,0,0,0,0,-1,0,-1,1,1,0,-1,6,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,868,-1,20
U28E3A9,0,M,37,B,31,0,0,0,1,1,0,0,1,745,0,-1,-1,1,1,-1,5,5,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,992,-1,10
U00BD2D,0,M,28,A,G,2,0,0,1,1,0,0,0,-1,0,-1,1,1,1,2,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,1025,-1,10
U0274E7,0,F,48,A,30,16,0,1,1,1,1,0,0,-1,1,3,3,1,1,-1,3,0,0,0,0,0,0,0,0,0,-1,0,0,6,1,0,1033,-1,20
UEC4ED2,0,M,23,A,G,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,1141,-1,10
U23DFEF,0,F,29,A,30,0,0,0,1,1,0,0,1,1147,1,1,-1,1,2,1,6,4,0,0,0,0,0,0,0,0,-1,0,0,3,3,0,1152,-1,20
U455661,0,M,32,A,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,1218,-1,10
U044DB9,0,F,32,A,F,0,0,0,1,0,0,0,0,1147,0,-1,-1,1,1,-1,4,0,0,0,0,0,0,0,0,0,-1,0,0,2,2,0,1244,-1,20
U415734,0,F,32,B,C,4,0,0,1,1,1,0,0,1208,0,-1,-1,1,3,1,2,0,0,0,0,0,1,3,0,0,-1,0,0,7,2,0,1246,-1,20
U41C12C,0,M,38,B,30,3,0,0,1,0,0,0,0,-1,0,-1,-1,1,1,2,5,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,1308,-1,20
U891497,0,M,53,B,G,3,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,1336,-1,10
U5964D0,0,M,32,A,G,0,0,0,1,1,0,0,0,522,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,1370,-1,10
U39AA5F,1,M,29,A,G,0,0,0,1,1,0,0,1,294,1,3,2,8,2,-1,3,5,1,0,0,0,1,5,0,0,-1,0,0,2,4,0,1377,-1,20
U238F6B,0,F,34,B,31,1,0,0,1,0,0,0,0,1179,0,-1,3,1,1,3,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,1393,-1,10
UF63464,1,M,28,A,30,0,0,0,1,1,0,1,0,-1,1,2,3,1,4,-1,4,0,0,7,0,0,1,3,0,0,-1,0,0,3,1,0,1442,-1,20
UF93900,0,M,40,B,C,1,0,0,1,0,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,1495,-1,20
UFDF59E,0,M,52,B,31,6,0,1,1,1,0,0,0,-1,0,-1,-1,1,0,3,6,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1510,-1,10
U4BF7F9,0,M,32,A,31,10,0,0,1,1,1,0,1,1172,0,-1,2,1,1,1,5,1,0,0,0,0,0,0,0,0,-1,0,0,3,2,0,1511,-1,20
UFA79A8,0,M,38,B,31,2,0,0,1,0,0,0,1,94,1,3,3,1,3,-1,3,1,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1516,-1,20
U34B17F,0,F,49,B,Z,2,0,0,1,0,0,0,1,1172,1,2,2,1,5,-1,3,1,11,25,0,0,0,0,0,0,-1,0,0,2,2,0,1545,-1,20
U35BAB0,0,M,28,B,31,5,0,0,1,1,1,0,0,689,0,-1,-1,1,1,2,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,1595,-1,10
UA07B61,0,M,27,A,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,1637,-1,20
UFC8796,1,F,36,A,C,0,1,1,1,0,0,0,0,-1,0,-1,3,1,2,-1,3,0,0,0,0,0,0,0,0,0,-1,0,0,1,2,0,733,-1,10
UF2ADF0,0,F,29,A,30,0,0,0,0,1,0,0,0,-1,0,-1,2,1,1,2,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,1768,-1,10
U6A8764,0,F,31,O,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,1,6,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1819,-1,10
UF20641,0,F,33,B,30,0,0,1,1,0,0,0,0,1189,0,-1,2,1,2,-1,4,0,0,0,0,0,0,0,0,0,-1,0,0,2,4,0,1822,-1,20
UF1B189,0,M,31,A,G,0,0,0,1,0,0,0,1,116,0,-1,-1,1,1,-1,5,2,0,0,0,0,0,0,0,0,-1,0,0,2,2,0,1872,-1,10
U317CC2,0,M,29,A,G,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,1884,-1,10
U4C2D46,0,F,36,B,30,2,0,0,1,0,1,0,0,866,0,-1,-1,1,3,-1,4,0,0,0,0,0,0,0,0,0,-1,0,0,2,2,0,1916,-1,20
U1A896B,1,M,32,A,Z,0,0,0,1,1,1,0,0,1172,0,-1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,-1,0,0,7,3,0,1943,-1,10
UA7C168,0,F,26,A,G,0,0,0,1,0,0,0,0,588,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,1950,-1,10
UC05687,0,M,34,A,G,1,0,0,1,1,0,0,1,444,0,-1,-1,1,2,2,6,4,0,0,0,0,0,0,0,0,-1,0,0,3,3,0,1954,-1,10
U36EE90,0,F,32,A,C,0,0,0,1,0,1,0,0,787,1,2,3,1,5,-1,3,0,3,4,0,0,0,0,0,0,-1,0,0,3,1,0,954,-1,10
UE466EF,0,M,31,A,30,0,0,0,1,0,0,0,1,259,0,-1,3,1,2,-1,4,4,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,2124,-1,10
UCA5445,0,F,30,B,30,0,1,1,1,1,0,1,0,-1,0,-1,3,6,5,-1,5,0,0,0,0,0,1,0,0,0,-1,0,0,3,3,0,2182,-1,20
U79D8EA,0,M,57,B,G,5,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,2194,-1,10
UE89140,0,F,31,B,30,0,0,0,1,0,0,0,0,-1,0,-1,3,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,128,-1,10
UB7ED95,0,M,54,B,31,32,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,1727,-1,10
UD45660,0,M,27,O,30,0,0,0,1,1,0,0,0,325,1,3,3,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,382,-1,10
UE87D3E,0,F,38,B,30,17,0,0,1,1,0,0,0,-1,0,-1,1,1,1,-1,6,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,714,-1,10
UD09D46,0,M,48,B,30,19,0,1,1,0,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,1920,-1,10
U0CAAA4,1,M,33,A,30,0,0,0,1,0,0,0,0,994,1,4,4,1,1,2,6,0,0,0,0,0,0,0,0,0,-1,0,0,1,2,0,1201,-1,10
UD0BA18,0,M,30,A,31,1,0,0,1,1,0,0,1,112,1,1,1,1,1,-1,5,4,0,1,0,0,0,0,0,0,-1,0,0,3,1,0,446,-1,10
U6F65D1,0,F,26,A,G,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1359,-1,10
U90A5D5,0,M,32,A,G,0,0,0,1,1,0,0,0,-1,1,1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,678,-1,10
UF064EF,0,M,23,A,Z,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,431,-1,10
UE3B4B8,0,F,27,B,30,0,0,0,1,1,0,0,0,-1,1,2,2,1,1,-1,5,0,0,1,0,0,0,0,0,0,-1,0,0,3,1,0,159,-1,10
U5D5941,1,M,48,B,30,1,0,1,1,0,0,0,0,-1,0,-1,2,1,1,-1,4,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,1637,-1,10
U57AD4B,0,F,36,B,G,13,0,1,1,1,0,0,0,-1,0,-1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,824,-1,10
U6208E2,0,M,37,B,30,7,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,1,5,0,0,-1,0,0,3,1,0,455,-1,20
U42596B,0,M,37,B,G,9,0,0,1,1,0,0,0,-1,0,-1,2,1,0,2,6,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1250,-1,10
U5BDB28,0,M,29,A,G,1,0,0,1,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,1833,-1,10
U3839EA,0,M,39,B,G,0,0,1,1,1,0,0,1,340,0,-1,4,1,1,-1,6,1,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1872,-1,10
U730A8C,0,F,33,B,G,0,0,0,1,0,0,0,0,-1,0,-1,-1,1,1,2,5,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,2127,-1,10
U34A127,0,M,33,B,G,0,0,0,1,1,0,0,0,505,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,523,-1,10
U67F71A,1,F,35,B,30,6,0,0,1,1,0,0,0,-1,0,-1,5,1,1,3,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,956,-1,10
UB40373,1,M,46,B,G,0,0,0,1,1,1,0,0,-1,0,-1,4,1,0,1,6,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1119,-1,10
U4BEE08,0,M,31,B,G,10,0,0,1,1,0,0,0,-1,0,-1,2,1,1,2,5,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1275,-1,10
U9B06CF,0,F,28,A,31,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,431,-1,10
U2F0C0E,0,M,23,A,G,2,0,0,1,1,1,0,0,-1,1,1,1,1,2,-1,4,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,449,-1,10
UBB98DA,0,M,28,A,F,2,0,0,0,1,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,4,1,0,454,-1,10
U71E685,0,M,34,B,30,0,0,0,1,0,0,0,0,-1,1,2,2,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,480,-1,40
U237E80,0,M,24,A,G,0,0,0,1,1,0,0,0,-1,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,623,-1,10
U78D8B5,0,M,22,A,G,3,0,0,1,1,0,0,0,-1,1,1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,665,-1,10
UEE41B4,0,F,31,A,31,1,1,1,1,1,0,0,0,1084,0,-1,2,1,1,2,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,1102,-1,10
U324458,0,M,26,A,Z,0,0,0,1,1,0,0,1,283,0,-1,-1,1,1,2,6,5,0,0,0,0,0,0,0,0,-1,0,0,1,2,0,1678,-1,10
UA17473,0,M,34,B,F,3,0,0,1,1,0,0,0,1278,0,-1,-1,1,1,2,6,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,1708,-1,20
UAF994F,0,M,27,A,G,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,2,6,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,1753,-1,10
U39BBA9,0,M,35,A,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,1,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,2062,-1,10
U047DB5,0,M,39,B,31,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,-1,4,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,97,-1,10
UE33BDC,0,F,24,A,31,0,0,0,1,1,0,0,0,-1,1,2,2,1,1,-1,6,0,0,1,0,0,0,0,0,0,-1,0,0,3,1,0,268,-1,10
U672B9C,0,F,36,B,Z,1,0,0,1,1,1,0,0,-1,1,3,3,1,1,-1,5,0,0,1,0,0,0,0,0,0,-1,0,0,2,1,0,342,-1,10
UC52FA8,0,M,36,B,30,0,0,0,1,1,1,0,1,336,1,1,1,1,2,-1,3,5,0,2,0,0,0,0,0,0,-1,0,0,3,1,0,371,-1,10
U672BCD,0,F,26,B,Z,0,0,0,1,0,0,0,0,-1,1,1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,449,-1,10
UCE97D9,0,F,28,A,G,1,0,0,1,1,0,0,0,-1,1,1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,543,-1,10
U7CDB45,0,M,21,A,Z,0,0,0,1,1,0,0,0,661,1,1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,0,669,-1,10
